104company - 104company
area,Company,Industry,Capital,Employee_Count
台北市松山區,漢堡王_家城股份有限公司,其他餐飲業,221640000,1000
台北市松山區,中興工程顧問股份有限公司,建築及工程技術服務業,1800000000,1430
新北市土城區,呈威國際有限公司,其他電子零組件相關業,10000000,1200
台北市中正區,中國人壽保險股份有限公司─誠山通訊處-中壽北B業支網第20090401號,人身保險業,37900000000,13137
台北市信義區,香港商史密斯遠東股份有限公司台灣分公司,其他電子零組件相關業,0,500
新北市三重區,華殷磁電有限公司,其他金屬相關製造業,5000000,2000
台北市中山區,欣台保險經紀人股份有限公司,人身保險業,70000000,830
台北市松山區,富邦人壽保險股份有限公司_高人通訊處(余俊德)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_富饒二通訊處(李芷萱)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_富皇通訊處(陳禹伸)(核准文號110A01號),人身保險業,110831140000,27653
台北市內湖區,新加坡商華達德國電池股份有限公司台灣分公司,其他電子零組件相關業,0,2000
台北市松山區,富邦人壽保險股份有限公司_高定通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,德商福科股份有限公司,綜合商品批發代理業,0,2600
台北市松山區,富邦人壽保險股份有限公司_富淬通訊處(核准文號109A01),人身保險業,110831140000,27653
台北市中正區,財團法人中央畜產會,畜牧業,0,700
台北市內湖區,勝博殿_勝成餐飲股份有限公司,餐館業,40000000,640
台北市中正區,兆豐證券股份有限公司,證券及期貨業,11600000000,1500
台北市中山區,必勝客Pizza Hut/肯德基KFC_富利餐飲股份有限公司,其他餐飲業,2450000000,10666
新北市土城區,崴強科技股份有限公司,電腦及其週邊設備製造業,1600000000,2400
新北市土城區,統一超食代股份有限公司,其他食品製造業,539000000,1300
台北市中山區,國泰人壽保險股份有限公司_東冠通訊處(陳力瑄)(認證編號20210222F51002),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_高定一通訊處(陳淑蓉)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_邦軒通訊處(劉為民)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_高秉通訊處(徐思穎)(核准文號110A01號),人身保險業,110831140000,27653
台北市中山區,英屬開曼群島商泰昇國際控股有限公司,其他紙製品製造業,392700000,700
台北市內湖區,汎德永業汽車股份有限公司,汽機車及其零配件用品／批發業,0,1600
台北市松山區,富邦人壽保險股份有限公司_南鑫通訊處(林秋慧)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽花岳通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市中正區,新光人壽保險股份有限公司_螢橋通訊處(陳盈琇),人身保險業,62370000000,10860
新北市新店區,實英實業股份有限公司,電腦及其週邊設備製造業,0,4000
台北市松山區,富邦人壽_富通通訊處(核准文號110A01號),人身保險業,110831140000,27653
新北市永和區,唐埕保全股份有限公司,保全樓管相關業,40000000,500
新北市三重區,台灣客服科技股份有限公司,其他電信及通訊相關業,200000000,1200
台北市松山區,高林股份有限公司,專用生產機械製造修配業,1850000000,1000
台北市中山區,富邦人壽保險股份有限公司_富金通訊處(谷蕾)(核准文號110A01號),人身保險業,110831140000,27653
新北市新店區,敦南科技股份有限公司,其他電子零組件相關業,5000000000,3500
台北市松山區,富邦人壽保險股份有限公司_富胤通訊處(陳昱璇)(核准文號109A01號),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_中威通訊處(張家源)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_中怡通訊處(劉立宏)(核准文號110A01號),人身保險業,110831140000,27653
台北市南港區,HP Inc._台灣惠普資訊科技股份有限公司,電腦及其週邊設備製造業,125000000,1600
新北市中和區,新光人壽保險股份有限公司_景安通訊處,人身保險業,623760000,10860
新北市汐止區,寶島光學科技股份有限公司,光學器材製造業,850000000,2000
新北市新莊區,裕信汽車股份有限公司_裕隆企業集團,汽車及其零件製造業,460000000,500
台北市中山區,愛意達股份有限公司,人力仲介代徵,0,6300
新北市五股區,運時通家具股份有限公司,非金屬家具及裝設品製造業,240000,500
台北市大安區,住商連鎖加盟總部_住商實業股份有限公司,不動產經營業,1860000,7000
新北市樹林區,新日興股份有限公司,電腦及其週邊設備製造業,1780000000,3200
新北市新莊區,路易莎職人咖啡股份有限公司,飲料店業,30000000,1500
台北市松山區,富邦人壽保險股份有限公司_富昂通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市大安區,國泰人壽保險股份有限公司_展業信義通訊處(林偉揚),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_富景通訊處(簡淑雯)(核准文號109A01號),人身保險業,110831140000,27825
台北市大安區,台灣錄霸股份有限公司,電力機械器材製造修配業,1000000000,500
台北市松山區,富邦人壽保險股份有限公司_南鯨通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_富鑽通訊處(章評議)(核准文號109A01號),人身保險業,110831140000,27825
新北市板橋區,大誠保險經紀人股份有限公司(總公司),人身保險業,100000000,5000
台北市中山區,兆豐國際商業銀行股份有限公司,銀行業,85362330000,6762
台北市中正區,禾馨股份有限公司,工商顧問服務業,0,900
新北市五股區,SHIATZY CHEN_夏姿時尚股份有限公司,鞋類／布類／服飾品批發業,80000000,750
新北市中和區,晶睿通訊股份有限公司,多媒體相關業,844780000,1000
台北市中山區,華泓國際運輸股份有限公司,陸上運輸輔助業,50000000,1000
台北市內湖區,遠傳電信股份有限公司,電信相關業,32500000000,6300
台北市信義區,寰宇家庭股份有限公司,書籍出版業,30000000,500
台北市松山區,富邦人壽保險股份有限公司_富璽通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市信義區,台灣多翊股份有限公司,塑膠製品製造業,20000000,1200
新北市五股區,泰博科技股份有限公司,醫療器材製造業,820000000,1100
台北市松山區,台灣無印良品股份有限公司,食品什貨零售業,300000000,1200
台北市信義區,錦園實業有限公司,紡織成衣業,10000000,2000
台北市中山區,幸福水泥股份有限公司,水泥及水泥製品製造業,4000000000,550
台北市南港區,程曦資訊整合股份有限公司,電腦系統整合服務業,60000000,600
台北市內湖區,國泰人壽保險股份有限公司_展業東湖通訊處(田世芬)(認證編號:20200804AU4002),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_富望通訊處(劉紹欽),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_彰鹿通訊處(蔣泳翎)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽_富憪通訊處(核准文號109A01號),人身保險業,110831140000,27825
台北市大安區,霈方國際股份有限公司,藥品／化妝品及清潔用品零售業,220000000,500
台北市中山區,長榮物流股份有限公司,儲配／運輸物流業,158000000,900
台北市松山區,富邦人壽保險股份有限公司_富兆一通訊處(傅為穎)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_高聰通訊處(王春梅經理)(核准文號110A01號),人身保險業,110831140000,27653
新北市新店區,圓裕企業股份有限公司,電腦及其週邊設備製造業,300000000,2300
新北市新店區,翔旭國際股份有限公司,育樂用品製造業,392000000,2200
台北市松山區,富邦人壽保險股份有限公司_南才赤崁通訊處(謝明諭)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_中磊通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市信義區,貝里斯商艾琞國際有限公司台灣分公司,其他化學相關製造業,100000000,500
新北市三重區,臺灣金山電子工業股份有限公司,其他電子零組件相關業,1200000000,1600
台北市大安區,國立政治大學_公企中心,其他教育服務業,0,802
新北市中和區,威立達科技股份有限公司,電腦及其週邊設備製造業,60000000,500
新北市新莊區,輔仁大學學校財團法人輔仁大學_資訊中心,大專校院教育事業,0,1254
台北市大安區,東裕電器股份有限公司,照明設備製造業,35000000,3000
台北市松山區,富邦人壽保險股份有限公司_高嵩通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_富則一通訊處(林志維)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_富鐵通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_富眾通訊處(林沅倨)(核准文號110A01號),人身保險業,110831140000,27653
台北市中正區,國際康健人壽保險股份有限公司,人身保險業,2000000000,1300
新北市板橋區,香港商台灣環匯亞太信用卡股份有限公司台灣分公司,其他金融及輔助業,0,20000
新北市新莊區,東森寵物雲股份有限公司,其他零售業,200000000,650
台北市松山區,富邦人壽保險股份有限公司_南鑫通訊處(鄧昭妘) (核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,巨龍保全股份有限公司,保全樓管相關業,40000000,600
台北市信義區,香奈兒有限公司,百貨相關業,0,700
新北市樹林區,新光人壽保險股份有限公司_樹林區部核準編號：F-A3-110-042,人身保險業,62376000000,12609
台北市松山區,富邦人壽保險股份有限公司_高聰通訊處(許家嘉)(核准文號110A01號),人身保險業,110831140000,27653
台北市內湖區,無名世代門市_亞帝克股份有限公司,紡織成衣業,120000000,500
新北市新店區,三禮電子器材股份有限公司,被動電子元件製造業,95000000,1500
